	cluster	degree
Scfd2	1	2242
Scg3	0	10
Schip1	2	21
Scimp	0	480
Scin	2	2
Sclt1	0	80
Scly	1	506
Scmh1	0	1212
Scml4	4	308
Scn1b	2	166
Scn2b	1	29
Scn3a	3	309
Scn4a	5	19
Ddit4l	5	2
Scn4b	2	85
Scn7a	6	3
Scn8a	1	103
Scnm1	2	8
Ccdc136	2	3
Sco1	3	1970
Sco2	1	132
Scoc	3	791
Scp2	3	2875
Scpep1	0	1954
Scrib	2	498
Scrn2	1	266
Scrn3	2	1631
Sctr	3	1536
Scube2	1	165
Scyl1	1	3145
Scyl2	3	4552
Scyl3	0	2493
Sdad1	0	1802
Sdc1	1	74
Sdc2	1	425
Sdc3	3	444
Sdc4	2	224
Sdcbp	0	3289
Sdccag8	0	378
Sde2	0	2875
Sdf2	3	3550
Sdf2l1	0	1210
Sdf4	3	2653
Sdha	2	1231
Sdhaf1	3	3450
Sdhaf2	3	1529
Sdhaf3	2	459
Sdhb	2	1149
Sdhc	2	1325
Sdhd	2	1306
Sdk1	0	1463
Sdk2	1	29
Klhl32	1	2
Sdr39u1	2	756
Sdr42e1	3	2023
Sdr9c7	4	16
Sdsl	1	1
Sec11a	3	2322
Sec11c	3	1168
Sec13	3	3075
Sec14l1	3	1713
Sec14l2	0	6
Sec14l4	3	34
Sec16a	3	3726
Sec16b	0	571
Sec22a	3	4365
Sec22b	1	3648
Sec22c	1	965
Sec23a	2	1714
Sec23b	3	3073
Sec23ip	0	2340
Sec24a	3	2847
Sec24b	0	3233
Sec24c	3	3471
Sec24d	0	1516
Sec31a	1	3999
Sec31b	2	39
Sec61a1	3	2749
Sec61a2	2	993
Sec61b	3	949
Sec61g	3	2209
Sec62	3	1738
Sec63	3	3648
Secisbp2	0	2258
Secisbp2l	3	1069
Sectm1a	0	15
Sectm1b	3	45
Sel1l	0	4050
Sel1l3	2	18
Sele	0	29
Selenbp1	3	23
Selenof	3	3728
Selenoh	1	929
Selenoi	2	3224
Selenok	2	550
Selenom	3	431
Selenon	1	2649
Selenoo	1	3210
Selenop	0	1270
Selenos	3	3470
Selenot	2	1956
Sell	0	35
Selp	0	1580
Selplg	0	409
Sem1	2	343
Sema3a	2	17
Sema3b	1	97
Sema3c	2	59
Sema3d	2	27
Sema3e	0	24
Sema3f	1	380
Sema3g	1	211
Sema4a	0	291
Sema4b	0	3318
Sema4c	1	218
Sema4d	2	198
Sema5a	3	24
Elovl7	3	1
Sema5b	1	186
Sema6a	0	1978
Sema6b	1	444
Sema6c	2	48
Sema6d	0	377
Sema7a	1	104
Senp1	0	2368
Senp2	2	2833
Senp3	3	4264
Senp6	0	2181
Senp7	0	3202
Senp8	4	60
Iqub	4	2
Sephs1	1	3049
Sephs2	2	1991
Sepsecs	1	2777
Septin1	4	26
Septin10	0	1514
Septin11	0	917
Septin2	0	2859
Septin3	4	2
Septin4	0	823
Septin5	1	42
Septin6	4	292
Septin7	2	101
Septin8	1	645
Septin9	0	2249
Serac1	0	2054
Serbp1	2	668
Serf1	0	136
Serf2	2	828
Sergef	1	782
Serinc1	3	3701
Serinc3	0	2651
Serinc5	0	3972
Serp1	3	1375
Serpina11	1	3
Serpina3m	3	3
Serpinb1a	3	547
Serpinb1b	1	9
Serpinb6a	0	1724
Serpinb6b	3	169
Serpinb8	0	15
Serpinb9	3	210
Serpind1	1	7
Serpine1	0	109
Serpine2	2	708
Serpinf1	1	241
Serping1	3	792
Serpinh1	1	663
Sertad1	1	81
Sertad2	2	1033
Sertad3	4	168
Sertad4	1	23
Sesn1	2	1631
Sesn2	3	2564
Sesn3	1	188
Sestd1	0	2872
Set	1	3005
Setbp1	2	21
Setd1a	0	3534
Setd1b	0	2424
Setd2	0	1865
Setd3	2	1345
Setd4	1	655
Setd5	0	2225
Setd6	3	931
Setd7	2	118
Setdb1	0	3266
Setdb2	0	404
Setmar	3	35
Setx	0	2304
Sf1	1	1424
Sf3a1	3	3589
Sf3a2	3	1424
Sf3a3	0	2102
Sf3b1	0	1623
Sf3b2	3	2864
Sf3b3	3	4460
Sf3b4	3	2095
Sf3b5	1	816
Sf3b6	3	2293
Sfi1	1	132
Sfmbt1	3	2586
Sfn	4	145
Sfpq	0	585
Sfr1	3	2376
Sfrp1	0	70
Sfrp2	0	83
Sfrp5	6	18
Sfswap	4	301
Sft2d1	3	908
Sft2d2	0	3543
Sft2d3	3	3888
Sfxn1	3	1952
Sfxn2	3	3404
Sfxn3	0	1517
Sfxn4	0	623
Sfxn5	1	272
Sgca	2	615
Sgcb	2	349
Sgcd	2	38
Scd2	2	1
Sgce	0	2022
Sgcg	2	513
Sgf29	2	815
Sgip1	1	26
Sgk1	0	2559
Sgk3	0	694
Sgms1	0	1710
Sgms2	0	1864
Sgpl1	0	727
Sgpp1	2	2311
Sgsh	0	1887
Sgsm1	1	18
Sgsm2	0	1078
Sgsm3	2	6
Sgta	2	1705
Sgtb	2	779
Sh2b1	1	1819
Sh2b2	3	447
Sh2b3	1	609
Sh2d2a	0	149
Sh2d3c	1	455
Sh2d4a	3	629
Sh2d5	4	57
Sh3bgr	5	31
Sh3bgrl	0	1009
Sh3bgrl2	0	17
Sh3bp1	0	236
Sh3bp2	1	369
Sh3bp4	0	1156
Sh3bp5l	1	607
Sh3d19	1	47
Sh3gl1	1	1213
Sh3gl2	0	325
Sh3glb1	2	656
Sh3glb2	1	2565
Sh3kbp1	3	656
Sh3pxd2a	1	166
Sh3pxd2b	0	852
Sh3rf1	0	2507
Sh3rf2	5	3
Sh3rf3	0	26
Sh3tc1	1	1464
Sh3tc2	1	7
Sh3yl1	0	15
Shank3	1	151
Sharpin	2	1664
Shb	1	400
Shc1	3	1429
Shc2	0	198
Shd	1	11
She	3	516
Shf	1	58
Shfl	1	8
Shisa3	4	2
Shisa4	5	9
Shisa5	0	1806
Shisa6	1	14
Shkbp1	1	735
Shld1	0	35
Shld2	0	1942
Shld3	0	344
Shmt1	3	2510
Shmt2	3	1897
Shoc2	2	997
Shox2	3	1
Shpk	1	1911
Shprh	0	2340
Shq1	3	79
Shroom1	3	44
Shroom2	6	8
Shroom4	0	962
Shtn1	0	47
Siae	3	1214
Siah1	0	2651
Siah2	2	134
Sidt2	3	3121
Sigirr	3	28
Siglec1	0	312
Siglec10	0	6
Siglec5	0	25
Siglec8	0	130
Sigmar1	1	1542
Sik1	0	411
Sik2	3	2668
Sik3	0	2592
Sike1	2	2601
Sil1	1	1237
Simc1	0	3168
Sin3a	0	2614
Sin3b	0	2553
Sinhcaf	0	1044
Sipa1	1	518
Sipa1l1	0	2550
Sipa1l2	1	233
Sipa1l3	0	3525
Sirpa	0	1779
Sirt1	0	3044
Sirt2	2	2171
Sirt3	2	884
Sirt4	1	405
Sirt5	1	1944
Sirt6	1	1343
Sirt7	1	1205
Siva1	1	999
Six1	2	609
Six4	2	192
Six5	1	1996
Ska2	1	274
Ska3	4	234
Skap1	4	39
Skap2	0	1731
Ski	0	3115
Skida1	4	23
Skil	0	1223
Skiv2l	3	2792
Skp1	2	901
Sla	0	283
Slain2	2	1044
Slamf7	0	140
Slamf8	0	633
Slamf9	0	33
Slbp	1	1493
Slc10a2	4	290
Slc10a3	2	2714
Slc10a5	0	2456
Slc10a6	0	1644
Slc10a7	0	3404
Slc11a1	0	394
Slc11a2	1	1919
Slc12a2	2	613
Slc12a4	1	1255
Slc12a6	0	2774
Slc12a7	1	1933
Slc12a9	1	1399
Slc13a3	0	17
Slc14a1	4	157
Slc15a1	0	953
Slc15a2	0	57
Slc15a3	0	280
Slc15a4	0	2209
Slc16a1	3	698
Slc16a10	3	555
Slc16a11	1	140
Slc16a13	1	186
Slc16a14	0	2
Slc16a2	4	20
Slc16a3	2	21
Cd24	5	2
Slc16a6	0	66
Slc16a7	3	980
Slc17a9	0	472
Slc18b1	3	2526
Slc19a1	3	2314
Slc19a2	2	2007
Slc1a1	1	15
Slc1a3	3	1908
Slc1a4	1	16
Slc1a5	1	1148
Slc20a1	1	120
Slc20a2	2	2696
Slc22a12	4	29
Slc22a15	1	399
Slc22a17	1	1359
Slc22a18	1	2061
Slc22a23	2	2657
Slc22a3	3	785
Slc22a5	2	989
Slc23a2	1	1971
Slc24a3	1	462
Slc25a1	1	254
Slc25a10	1	245
Slc25a11	2	1903
Slc25a12	2	501
Slc25a13	0	7
Slc25a14	0	1835
Slc25a15	1	431
Slc25a17	3	2452
Slc25a19	1	2814
Slc25a20	2	2514
Slc25a21	1	32
Slc25a22	3	709
Slc25a23	3	848
Slc25a24	1	902
Slc25a25	2	14
Slc25a26	2	1542
Slc25a27	4	87
Slc25a28	1	1512
Slc25a29	2	634
Slc25a30	0	474
Slc25a32	3	1695
Slc25a35	3	781
Slc25a36	0	2664
Slc25a37	0	674
Slc25a38	2	1120
Slc25a39	1	2047
Slc25a4	2	416
Slc25a40	3	1665
Slc25a42	2	1580
Slc25a44	1	3034
Slc25a45	1	140
Slc25a46	2	1379
Slc25a5	3	2701
Slc25a53	1	68
Slc26a11	1	3169
Slc26a2	0	648
Slc26a6	1	409
Slc26a8	0	458
Slc27a1	3	1751
Slc27a3	1	484
Slc27a4	1	2557
Slc27a6	0	101
Slc28a2	0	2672
Slc29a1	2	820
Slc29a2	2	1212
Slc29a3	1	2303
Slc2a1	3	1503
Slc2a10	4	212
Slc2a12	2	131
Slc2a13	0	891
Slc2a2	4	1
Slc2a3	0	743
Slc2a4	2	329
Slc2a5	1	31
Slc2a8	1	1869
Slc2a9	1	3192
Slc30a1	3	1707
Slc30a4	3	3139
Slc30a5	3	4155
Slc30a6	1	2489
Slc30a7	0	4363
Slc30a9	2	3173
Slc31a1	3	2700
Slc31a2	1	1086
Slc33a1	3	3427
Slc35a1	0	523
Slc35a2	1	2469
Slc35a4	3	1830
Slc35a5	3	3700
Slc35b1	3	4015
Slc35b2	3	3465
Slc35b3	1	1393
Slc35b4	1	2791
Slc35c1	0	2178
Slc35c2	1	238
Slc35d1	2	1459
Slc35d2	0	499
Slc35e1	2	2237
Slc35e2b	1	1367
Slc35e3	1	3477
Slc35e4	1	15
Slc35f3	4	3
Slc35f5	2	2000
Slc35f6	3	2886
Slc35g1	2	4
Slc36a1	1	1097
Slc36a2	3	885
Slc36a4	0	1267
Slc37a1	2	219
Slc37a2	0	612
Slc37a3	0	3513
Slc37a4	2	365
Slc38a10	1	3238
Slc38a2	2	1189
Slc38a3	5	3
Slc38a4	5	21
Slc38a6	0	2776
Slc38a7	3	2539
Slc38a8	4	169
Slc38a9	0	1691
Slc39a10	0	3244
Slc39a11	1	1459
Slc39a13	1	1549
Slc39a14	0	870
Slc39a3	1	1207
Slc39a6	3	3174
Slc39a7	1	1280
Slc39a8	0	1842
Slc39a9	0	4305
Slc3a2	3	3406
Slc41a1	3	2174
Slc41a2	0	478
Slc41a3	2	542
Slc43a1	3	3206
Slc43a2	2	790
Slc43a3	3	1468
Slc44a1	0	3009
Slc44a2	2	1053
Slc44a3	3	1297
Slc45a4	1	3524
Slc46a1	1	1625
Slc46a3	2	2458
Slc47a1	2	15
Slc48a1	1	490
Slc49a3	1	417
Slc49a4	2	1769
Slc4a1	4	6
Slc4a1ap	2	490
Slc4a2	1	1227
Slc4a3	1	15
Slc4a4	3	2943
Slc4a7	0	1297
Slc50a1	0	998
Slc52a2	1	1003
Slc52a3	0	630
Slc5a1	4	73
Slc5a3	0	303
Slc5a5	4	83
Slc5a6	3	1697
Slc66a1	1	756
Slc66a2	1	79
Eps8l2	1	1
Slc66a3	0	1735
Slc6a15	4	2
Slc6a4	0	110
Slc6a6	3	3072
Slc6a8	2	918
Slc6a9	1	99
Slc7a1	1	16
Slc7a10	1	58
Slc7a15	4	9
Slc7a2	0	2014
Slc7a5	3	810
Slc7a6	0	1456
Slc7a6os	3	2969
Slc7a7	3	101
Slc7a8	0	1699
Slc8a1	0	350
Slc8a2	1	1152
Slc8a3	2	108
Slc8b1	1	458
Slc9a1	1	2032
Slc9a3r1	3	199
Slc9a3r2	1	43
Slc9a6	1	1567
Slc9a7	2	606
Slc9a8	1	1718
Slc9a9	0	1296
Slco1b2	4	13
Akr1b7	4	1
Slco2a1	3	4
Slco2b1	0	2495
Slco3a1	0	725
Slco5a1	2	16
Slf2	0	1359
Slfn13	0	270
Slfn2	0	27
Slfn4	1	2
Slfn5	0	433
Slirp	2	1458
Slit3	1	434
Slk	0	1015
Slmap	2	2540
Slpi	0	87
Slpil3	0	1
Sltm	0	198
Slu7	2	103
Slx1b	1	1791
Slx4	1	388
Slx4ip	0	1291
Smad1	0	1992
Smad2	0	2957
Smad3	2	422
Smad4	0	3468
Smad5	0	2960
Smad6	1	14
Smad7	0	705
Smagp	3	998
Smap1	3	2938
Smap2	0	2623
Smarca1	0	26
Smarca2	0	1946
Smarca4	3	3632
Smarca5	0	2134
Smarcad1	0	3188
Smarcal1	3	3120
Smarcb1	3	2597
Smarcc1	2	4165
Smarcc2	0	1477
Smarcd1	0	3430
Smarcd2	0	2045
Smarcd3	5	12
Smarce1	3	2624
Smc1a	0	644
Smc2	3	1772
Smc3	0	1198
Smc4	0	511
Smc5	0	1159
Smc6	2	418
Smchd1	0	2527
Smco1	4	43
Smco4	1	875
Smcr8	3	3852
Smdt1	2	1256
Smg1	0	2791
Smg5	1	1749
Smg6	0	2346
Smg7	2	3148
Smg8	3	3946
Smg9	1	1061
Smim10l1	2	2534
Smim11a	2	3
Smim12	1	1886
Smim14	0	3444
Smim15	3	3253
Smim19	2	443
Smim26	2	1129
Smim27	1	446
Smim29	1	390
Smim3	0	274
Smim4	3	508
Smim7	1	2905
Smim8	2	1907
Smn1	2	1563
Smndc1	2	1624
Smo	1	1532
Smoc1	3	435
Smox	0	154
Smpd1	1	1327
Smpd2	0	3174
Smpd3	1	95
Smpd4	3	3499
Smpd5	1	13
Smpdl3a	3	1660
Smpdl3b	2	7
Sms	2	607
Smtn	1	236
Smtnl1	5	13
Smtnl2	5	10
Smu1	2	3166
Smug1	1	2558
Smurf1	0	2122
Smurf2	0	367
Smyd1	2	28
Smyd2	2	524
Smyd3	1	485
Smyd4	2	1049
Fam189a2	2	1
Smyd5	3	3235
Snai1	1	41
Snai2	0	22
Snap25	4	80
Snap29	0	1948
Snap47	2	737
Snapc1	0	1524
Snapc2	3	3256
Snapc3	0	1150
Snapc4	1	164
Snapin	3	3048
Snca	6	7
Sncaip	0	452
Sncg	1	46
Snd1	3	2809
Sned1	1	204
Snf8	2	1158
Snn	1	540
Snrk	1	584
Snrnp200	3	3770
Snrnp25	3	1477
Snrnp27	2	1828
Snrnp35	2	323
Snrnp40	3	2448
Snrnp48	4	5
Snrnp70	4	341
NEWGENE_1310011	4	1
Snrpa	3	1147
Snrpa1	3	1875
Snrpb	3	1716
Snrpb2	2	911
Snrpc	3	1122
Snrpd1	0	884
Snrpd2	3	727
Snrpd3	3	104
Snrpe	0	193
Snrpel1	3	465
Snrpf	2	17
Snrpg	3	2098
Snrpn	2	9
Snta1	2	158
Sntb1	1	953
Sntb2	0	1237
Snu13	3	2597
Snupn	1	1210
Snw1	3	3104
Snx1	3	2733
Snx10	0	183
Snx11	1	806
Snx13	2	1055
Snx14	0	742
Snx15	3	1786
Snx16	0	1361
Snx17	3	3489
Snx18	0	1710
Snx19	0	3771
Snx2	3	2432
Snx20	1	20
Snx21	1	1132
Snx24	1	1103
Snx25	1	1275
Snx27	2	2170
Snx29	1	883
Snx3	2	957
Snx30	0	1422
Snx32	1	360
Snx33	0	2925
Snx4	0	3454
Snx5	0	2542
Snx6	0	2625
Snx7	0	1835
Snx8	1	567
Snx9	0	2646
Soat1	0	1375
Soat2	3	32
Sobp	2	78
Socs1	1	8
Socs2	0	1071
Cryl1	0	2
Socs4	0	2324
Socs5	0	3129
Socs6	2	1155
Socs7	2	586
Sod1	3	1180
Sod2	2	1401
Sod3	3	722
Soga1	1	194
Son	0	1764
Sorbs1	3	1106
Sorbs2	6	14
Sorbs3	0	1652
Sord	3	2492
Sorl1	1	516
Sort1	3	2905
Sos1	0	3320
Sos2	2	1078
Sostdc1	6	6
Sowahc	1	822
Sox10	6	2
Sox12	1	56
Sox13	1	47
Sox17	3	351
Sox18	1	36
Sox4	0	9
Sox5	1	127
Sox6	2	510
Sox7	0	276
Sox8	1	6
Sox9	2	9
Sp1	3	3679
Sp100	0	1552
Sp110	1	69
Sp140	0	165
Sp2	3	2318
Sp3	0	3699
Sp4	2	706
Spaca6	1	118
Spag1	1	63
Spag7	2	127
Spag8	4	134
Spag9	2	1248
Sparc	1	853
Sparcl1	3	453
Spart	2	1948
Spast	2	1137
Spata1	4	147
Spata13	1	509
Spata2	0	2544
Spata24	1	27
Spata2L	1	113
Spata5	0	710
Spata5l1	1	95
Spata6	0	634
Spata6l	4	270
Spata7	2	321
Spats2	1	1754
Spats2l	0	159
Hmgcll1	0	1
Spcs1	3	3180
Spcs2	3	2490
Spcs3	0	3277
Specc1l	2	3058
Speg	5	13
Spem1	1	17
Spen	0	3311
Spg11	3	4063
Spg21	3	2646
Spg7	1	1291
Sphk2	1	2839
Spi1	0	257
Spice1	0	13
Spidr	0	1752
Spin1	0	3860
Spindoc	1	225
Spint2	0	1894
Spire1	0	548
Arhgap8	0	1
Spn	0	49
Spns1	1	1145
Spns2	3	1161
Spon1	0	268
Spon2	0	556
AABR07030773.1	0	1
Spop	2	38
Bmpr1b	2	2
Spopl	2	3017
Spout1	1	2091
Sppl2a	0	3934
Sppl2b	1	975
Sppl3	0	4458
Spr	1	2420
Spred1	0	2229
Spred2	0	2418
Spred3	1	1
Spring1	1	165
Sprtn	0	1205
Spry1	3	905
Spry2	0	2165
Spry4	0	1190
Spryd3	1	670
Spryd4	2	1140
Spryd7	2	1628
Spsb1	3	1482
Spsb2	1	757
Spsb3	2	1241
Sptan1	0	1567
Sptb	2	18
Sptbn1	0	2102
Sptlc1	3	3707
Sptlc2	0	3151
Sptssa	3	4167
Spty2d1	0	3336
Spx	4	132
Sqle	1	64
Sqor	3	2045
Sqstm1	2	1745
Sra1	3	2456
Srbd1	3	1817
Src	1	290
Srcap	0	1519
Srd5a3	0	2369
Srebf1	3	1132
Srebf2	1	928
Srek1	0	639
Srek1ip1	2	1806
Srf	2	415
Srfbp1	0	1088
Srgap1	0	1915
Srgap2	0	1958
Srgap3	0	27
Srgn	0	1119
Sri	0	1775
Srl	5	34
Srm	2	2460
Srp14	3	1771
Srp19	0	1533
Srp54a	3	2632
Srp68	3	3233
Srp72	3	3865
Srp9	3	11
Srpk1	0	2094
Srpk2	3	3428
Srpk3	5	4
Srpra	2	2220
Srpx2	0	1796
Srr	0	2869
Srrd	3	2552
Srrm1	0	1197
Srrm2	0	1862
Srsf1	1	1310
Srsf10	0	2964
Srsf11	0	989
Srsf2	1	438
Srsf3	0	2568
Srsf4	0	2996
Srsf5	0	862
Srsf6	0	976
Srsf7	1	539
Srsf9	1	1737
Ss18	0	3077
Ss18l1	1	953
Ss18l2	2	1620
Ssb	0	351
Ssbp1	3	131
Ssbp2	0	1808
Ssbp3	3	2953
Ssbp4	1	371
Ssc4d	2	154
Ssc5d	1	74
Ssh1	0	1925
Ssh2	2	1835
Ssh3	1	1688
Ssmem1	2	21
Ssna1	1	1558
Sspn	2	962
Ssr1	3	3243
Ssr2	3	2435
Ssr3	2	3839
Ssr4	2	2312
Ssrp1	3	3565
Sstr2	4	228
Ssu72	3	2740
Ssx2ip	3	1807
St14	0	415
St3gal1	2	1640
St3gal2	2	1173
St3gal3	2	1072
St3gal4	0	3313
St3gal5	0	302
St3gal6	2	574
St6gal1	0	2041
St6galnac2	3	1351
St6galnac3	0	725
St6galnac4	2	1025
St6galnac6	2	588
ST7	2	2511
St7l	0	988
St8sia4	0	643
St8sia5	5	3
St8sia6	0	2
Stab1	0	1197
Stac	0	138
Stac3	5	16
Stag1	0	3052
Stag2	0	2636
Stam	0	3253
Stam2	0	3746
Stambp	0	4455
Stambpl1	0	162
Stap1	0	89
Stap2	1	85
Star	3	81
Stard13	0	2042
Stard3	3	3442
Stard3nl	1	1828
Stard4	1	507
Stard5	3	2213
Stard6	0	45
Stard7	2	2417
Stard8	0	289
Stard9	1	342
Stat2	3	354
Stat3	3	2751
Stat4	3	353
Stat5a	1	1851
Stat5b	2	1785
Stat6	0	2670
Stau1	3	3915
Stbd1	2	1050
Stc1	0	223
Stc2	0	18
Steap1	3	1255
Steap2	3	1151
Steap3	1	1869
Steap4	3	2340
Steep1	3	2134
Stil	4	246
Stim1	2	1733
Stim2	2	826
Stimate	3	1051
Sting1	0	114
Stip1	2	660
Stk10	1	292
Stk11	1	988
Stk11ip	1	1356
Stk16	1	1295
Stk17b	0	3415
Stk19	1	429
Stk24	0	3770
Stk25	0	4616
Stk3	0	1918
Stk35	0	2946
Stk36	1	2678
Stk38	0	2253
Stk38l	0	970
Mok	0	1
Stk39	3	308
Stk4	0	798
Stk40	2	822
Stmn1	2	17
Stn1	2	2065
Stom	0	2142
Stoml1	1	461
Stoml2	2	2333
Stoml3	4	16
Ston1	0	1
Ston2	2	23
Stox2	0	1361
Strada	0	3609
Stradb	2	1016
Strap	2	2500
Strbp	2	821
Strip1	1	2707
Strip2	0	121
Adcy1	0	1
Strn	0	3956
Strn3	2	485
Strn4	1	400
Sts	3	2600
Stt3a	3	3767
Stt3b	1	2372
Stub1	3	3433
Stum	6	3
Stx11	4	618
Stx12	3	4079
Stx16	0	667
Stx17	3	4129
Stx18	3	3331
Stx1a	1	1
Stx1b	4	181
Stx2	0	612
Stx3	0	337
Stx4	2	284
Stx5	3	3455
Stx6	0	3178
Stx7	0	2475
Stx8	3	1825
Stxbp1	0	1796
Stxbp2	3	2419
Stxbp3	2	885
Stxbp4	0	904
Stxbp5	0	382
Stxbp5l	4	205
Stxbp6	1	123
Styx	2	1813
Styxl1	0	282
Sub1	3	1704
Sucla2	2	1076
Suclg1	2	1531
Suclg2	3	3002
Sucnr1	3	1597
Suco	0	3009
Suds3	2	3057
Sufu	1	1205
Sugct	4	44
Sugp1	3	3697
Sugp2	1	1575
Sugt1	2	718
Sulf1	0	14
Sulf2	0	1132
Sult1a1	3	1006
Sult2b1	1	244
Sult5a1	1	8
Sumf1	0	1152
Sumf2	1	1120
Sumo1	2	3435
Sun1	0	4126
Sun2	3	2638
Suox	3	2372
Supt16h	3	3134
Supt20h	0	2506
Supt3h	0	3072
Supt4h1	3	3609
Supt5h	3	4043
Supt6h	3	3485
Supt7l	3	2012
Supv3l1	3	3155
Surf1	3	2694
Surf2	0	2006
Surf4	1	2634
Surf6	1	296
Susd1	3	1151
Susd3	0	530
Susd4	4	1
Susd6	0	3848
Suz12	3	3671
Sv2a	0	223
Svbp	1	589
Svep1	1	509
Svil	2	311
Svip	2	100
Swap70	0	1074
Swi5	3	2812
Swsap1	3	2743
Swt1	0	1926
Syap1	3	1378
Sycp3	4	165
Syde1	1	1371
Syde2	3	795
Syf2	3	1444
Syk	0	639
Sympk	3	3148
Syn3	4	10
Sync	2	15
Syncrip	0	1510
Syne1	2	9
Syne2	0	759
Syne3	0	3042
Syngap1	1	534
Syngr1	2	813
Syngr2	2	1774
Synj1	0	2362
Synj2	2	154
Synj2bp	2	1352
Synm	2	28
Synpo2	2	76
Synpo2l	5	4
Sypl1	2	2532
Sypl2	5	21
Syt11	2	146
Syt12	1	2
Syt17	1	5
Syt3	1	39
Syt7	0	728
Sytl1	0	19
Sytl2	1	4
Sytl3	4	4
Sytl4	0	2475
Sytl5	1	3
Syvn1	1	1789
Szrd1	2	1114
Szt2	1	931
Taar7a	4	346
Tab1	1	451
Tab2	2	506
Tab3	0	1132
Tacc1	0	3075
Tacc2	2	160
Tacc3	0	113
Taco1	2	1363
Tada1	1	1760
Tada2a	1	1479
Tada2b	2	2808
Tada3	0	3099
Taf1	0	2171
Taf10	3	2508
Taf11	3	3106
Taf12	2	343
Taf13	2	798
Taf15	0	303
Taf1a	0	18
Taf1c	1	157
Taf1d	0	288
Cspg5	0	1
Taf2	0	2881
Taf3	2	1416
Taf4	0	3275
Taf4b	3	3051
Taf5	0	285
Taf5l	2	3456
Taf6	2	2041
Taf6l	1	446
Taf7	0	1059
Taf8	0	2687
Taf9	3	3090
Tagap	0	185
Tagln	6	8
Tagln2	0	1685
Tal1	0	269
Taldo1	3	1030
Tamalin	1	87
Tamm41	0	1701
Tanc1	0	1021
Tanc2	1	330
Tango2	2	904
Tango6	1	1738
Tank	0	1132
Taok1	0	1401
Taok2	1	595
Taok3	0	901
Tap1	4	74
Tap2	1	492
Tapbp	3	941
Tapt1	2	1542
Tarbp1	1	686
Tarbp2	1	1523
Tardbp	1	1422
Tars1	3	3336
Tars2	2	792
Tars3	2	229
Tasl	4	185
Ccnb2	4	1
Tasor	0	2763
Tasor2	0	3989
Tasp1	2	473
Tatdn1	3	1176
Tatdn2	1	2826
Tax1bp1	3	3720
Tax1bp3	1	945
Taz	2	1431
Tbata	3	8
Tbc1d1	0	3197
Tbc1d10a	1	847
Tbc1d10b	1	693
Tbc1d10c	0	28
Tbc1d12	0	341
Tbc1d13	1	2335
Tbc1d14	0	1717
Tbc1d15	3	3585
Tbc1d16	1	1201
Tbc1d17	1	2878
Tbc1d19	0	2038
Tbc1d2	1	778
Tbc1d20	1	2477
Tbc1d22a	1	3660
Tbc1d22b	1	2549
Tbc1d23	0	4408
Tbc1d24	1	2693
Tbc1d25	1	1980
Tbc1d2b	0	2593
Tbc1d30	1	196
Tbc1d31	2	478
Tbc1d32	0	1217
Tbc1d4	2	432
Tbc1d5	0	2317
Tbc1d7	1	2136
Tbc1d8	0	69
Tbc1d8b	0	2223
Tbc1d9	0	66
Tbc1d9b	1	3392
Tbca	3	2022
Tbcb	3	1897
Tbcc	1	785
Tbccd1	0	1204
Tbcd	1	3704
Tbce	1	1828
Tbcel	0	2275
Tbck	2	1478
Tbk1	0	3284
Tbkbp1	1	100
Tbl1x	3	2564
Tbl1xr1	2	3525
Tbl2	3	3190
Tbl3	3	1446
Tbp	0	2149
Tbpl1	0	2305
Tbrg1	3	2820
Tbrg4	1	2877
Tbx10	4	214
Tbx15	2	417
Tbx18	1	860
Tbx2	1	11
Tbx3	3	168
Tbxas1	0	748
Tc2n	0	892
Tcaf1	0	1689
Tcaf2	1	320
Tcaim	2	1784
Tcap	5	47
Tcea1	3	3667
Tcea2	3	235
Tcea3	2	306
Tceal5	5	8
Tceal7	5	25
Tceal8	2	266
Tceal9	2	213
Tceanc	2	2597
Tceanc2	3	3174
Tcerg1	0	955
Tcf12	0	3899
Tcf19	1	474
Tcf20	0	3180
Tcf25	1	2582
Tcf3	1	1019
Tcf4	3	1464
Tcf7	0	283
Tcf7l1	0	1829
Tcf7l2	0	2468
Tchp	0	256
Tcirg1	1	626
Tcn2	3	2064
Tcof1	2	1332
Tcp1	2	1050
Tcp11l1	0	2271
Tcp11l2	2	1797
Tcp11x2	4	233
Tcte1	4	136
Tctn1	1	1357
Tctn2	1	3894
Tctn3	3	1821
Tdg	0	2371
Tdp1	3	2566
Tdp2	0	1901
Tdrd3	0	1861
Tdrd7	1	833
Tdrkh	3	1059
Tdrp	1	455
Tead1	2	69
Tead2	1	15
Tead3	3	2568
Tead4	2	21
Tec	0	121
Tecpr1	1	478
Tecpr2	1	2584
Tecr	2	404
Tectb	1	363
Tedc1	1	165
Tedc2	0	751
Tef	3	599
Tefm	2	2140
Tek	0	1340
Telo2	3	456
Ten1	2	2
Tenm4	1	318
Tent2	0	2197
Tent4a	0	2442
Tent4b	2	1054
Tent5a	0	627
Tent5b	1	5
Tent5c	4	274
Tep1	1	1395
Tepsin	1	680
Terf1	0	561
Terf2	3	3210
Terf2ip	2	2757
Tes	0	1245
Tesc	1	3
Tesk1	2	1509
Tesk2	4	5
Tet2	0	315
Tet3	1	1375
Tex10	0	3696
Tex2	2	1496
