	cluster	degree
Supt20h	2	2243
Supt3h	3	147
Supt4h1	3	696
Supt5h	0	1874
Supt6h	0	1524
Supt7l	1	70
Supv3l1	0	107
Surf1	2	1341
Surf2	2	1431
Surf4	0	2354
Surf6	1	2344
Susd2	1	468
Susd3	1	919
Susd4	4	4
Susd6	2	179
Suz12	3	3278
Svbp	3	2
Svep1	1	1556
Svil	0	27
Svip	4	6
Swap70	1	2305
Swi5	0	1548
Swsap1	3	531
Swt1	2	1469
Syap1	3	1552
Syde1	1	2530
Syf2	0	657
Syk	1	1887
Sympk	0	363
Sync	4	7
Syncrip	0	383
Syne1	4	65
Syne2	1	2066
Syne3	1	3566
Syne4	4	12
Syngap1	1	87
Syngr1	4	5
Syngr2	0	1196
Synj1	1	3367
Synj2	0	785
Synj2bp	0	116
Synm	4	20
Synpo2	0	116
Synpo2l	0	165
Sypl1	4	18
Sypl2	4	125
Syt11	0	1290
Syt7	1	451
Sytl2	1	617
Syvn1	2	2350
Szrd1	4	19
Szt2	2	311
Tab1	3	12
Tab2	0	65
Tab3	0	1039
Tacc1	1	3359
Tacc2	0	43
Tacc3	1	1026
Tacr1	1	1032
Tada1	3	1585
Tada2a	2	116
Tada2b	0	147
Tada3	0	1701
Taf1	2	1919
Taf10	0	1317
Taf11	3	267
Taf12	0	1816
Taf13	0	406
Taf15	3	1423
Taf1a	1	1112
Taf1b	2	79
Taf1c	2	970
Taf1d	2	1705
Taf2	2	1175
Taf3	4	97
Taf4	2	985
Taf4b	2	1686
Taf5	1	1334
Taf5l	3	397
Taf6	0	1477
Taf6l	3	1512
Taf7	3	593
Taf8	2	906
Taf9	3	1671
Tagap	1	2068
Tagln	1	791
Tagln2	1	2396
Tal1	1	918
Taldo1	1	664
Tamalin	1	1387
Tamm41	0	158
Tanc1	1	1274
Tanc2	2	1152
Tango2	0	486
Tango6	0	615
Tank	3	1143
Taok1	2	1252
Taok2	1	1622
Taok3	1	2919
Tap1	3	171
Tap2	1	1870
Tapbp	1	2962
Tapt1	0	523
Tarbp1	2	558
Tarbp2	2	46
Tardbp	0	1455
Tars1	0	1552
Tars2	4	21
Tars3	0	22
Pdss2	0	1
Tasor	1	3455
Tasor2	2	1652
Tasp1	0	152
AABR07021384.1	2	2
Tatdn1	0	21
Tatdn2	3	295
Tax1bp1	0	1710
Tax1bp3	1	2562
Taz	0	971
Tbc1d1	1	97
Tbc1d10a	1	2949
Tbc1d10b	2	370
Tbc1d10c	0	7
Tbc1d12	2	2372
Tbc1d13	2	920
Tbc1d14	1	2604
Tbc1d15	2	2739
Tbc1d16	1	869
Tbc1d17	0	1365
Tbc1d19	0	11
Tbc1d20	1	2241
Tbc1d22a	0	1042
Tbc1d22b	2	442
Tbc1d23	2	207
Tbc1d24	2	7
Tbc1d25	3	954
Tbc1d2b	1	3137
Tbc1d31	0	4
Tbc1d32	2	665
Tbc1d4	0	49
Arhgef26	0	1
Tbc1d5	2	2640
Tbc1d7	0	146
Tbc1d8	0	1343
Tbc1d8b	1	2993
Tbc1d9	1	923
Tbc1d9b	0	1325
Tbca	0	455
Tbcb	0	1373
Tbcc	3	1387
Tbccd1	1	677
Tbcd	0	1282
Tbce	3	2758
Tbcel	1	1737
Tbck	0	549
Tbk1	3	2219
Tbkbp1	1	338
Tbl1x	2	1889
Tbl1xr1	0	1591
Tbl2	3	2019
Tbl3	1	621
Tbp	3	1731
Tbpl1	3	730
Tbrg1	1	1854
Tbrg4	0	234
Tbx1	4	20
Tbx2	1	628
Tbx3	1	552
Tbxas1	1	1422
Tc2n	1	373
Tcaf1	1	62
Tcaf2	2	22
Tcaim	0	855
Tcap	0	62
Tcea1	0	2203
Tcea2	0	1433
Tcea3	4	22
Tceal5	4	12
Hspa1l	4	2
Tceal7	4	12
Tceal8	0	93
Tceal9	0	4
Tceanc	2	15
Tceanc2	3	542
Tcerg1	0	1656
Tcf12	2	2777
Tcf15	1	179
Tcf19	1	64
Tcf20	1	2990
Tcf25	0	2695
Tcf3	0	2575
Tcf4	1	2606
Tcf7	1	1299
Tcf7l1	1	1871
Tcf7l2	2	1895
Tchp	3	1713
Tcirg1	2	1312
Tcn2	1	1980
Tcof1	0	1907
Tcp1	0	1837
Tcp11l1	2	1069
Tcp11l2	2	81
Tctn1	1	3345
Tctn2	2	3143
Tctn3	1	582
Tdg	3	45
Tdp1	3	271
Tdp2	0	1946
Tdrd3	2	1781
Tdrd7	0	68
Pomgnt2	0	1
Tdrp	1	1372
Tead1	0	134
Tead3	2	2
Tead4	4	27
Tec	1	2919
Tecpr1	3	2403
Tecpr2	2	474
Tecr	4	25
Tecrl	4	45
Tedc2	2	264
Tef	0	860
Tefm	3	17
Tek	1	1767
Tekt1	0	2
Telo2	1	1003
Tenm3	0	1
Tent2	2	2354
Tent4a	2	653
Tent4b	0	79
Tent5a	1	1877
Tent5c	1	1446
Tep1	2	1257
Tepsin	2	127
Terf1	2	368
Terf2	3	2983
Terf2ip	3	359
Tes	1	2541
Tesc	1	70
Tesk1	0	982
Tesk2	2	4
Tet1	4	8
Tet2	1	396
Tet3	2	929
Tex10	3	2263
Tex2	0	1122
Tex261	0	447
Tex264	3	1553
Tex30	3	77
Tex9	3	1
Tf	1	66
Tfam	0	1422
Tfap4	3	2837
Tfb1m	0	1259
Tfb2m	0	896
Tfcp2	3	1162
Tfdp1	4	27
Tfdp2	0	224
Tfe3	0	451
Tfeb	0	639
Tfec	1	1540
Tfg	3	2944
Tfip11	3	1581
Tfpi	0	1077
Tfpt	3	823
Tfrc	4	1
Tgds	1	922
Tgfa	2	30
Tgfb1	1	2760
Tgfb1i1	1	1434
Tgfb2	0	23
Tgfb3	4	6
Tgfbi	1	1218
Tgfbr1	0	1629
Tgfbr2	1	3365
Tgfbr3	1	2636
Tgfbrap1	0	1653
Tgif1	2	68
Tgm2	2	1651
Tgoln2	1	2924
Tgs1	3	1279
Tha1	3	55
Thada	2	588
Thap1	3	255
Thap11	0	600
Thap12	0	146
Thap2	3	3
Thap3	4	4
Thap4	0	9
Thap6	0	57
Thap7	1	2419
Thbd	2	59
Thbs1	1	309
Thbs2	1	1855
Thbs3	1	976
Them4	4	4
Themis	2	86
Themis2	1	2261
Thg1l	3	1109
Thnsl1	3	4
Thnsl2	0	55
Thoc1	2	1469
Thoc2	2	2816
Thoc2l	2	1449
Thoc3	3	904
Thoc5	0	1574
Thoc6	3	274
Thoc7	0	466
Thop1	0	1626
Thra	4	3
Thrap3	2	1321
Thrb	0	380
Thrsp	3	1444
Thsd1	1	735
Thtpa	3	4
Thumpd1	1	2170
Thumpd2	2	82
Fkbp5	2	1
Thumpd3	0	1525
Thy1	1	990
Thyn1	0	817
Tia1	2	1339
Tial1	0	2197
Tiam1	1	981
Tiam2	2	49
Tie1	1	1489
Tifa	1	987
Tifab	1	754
Tigar	4	16
Tigd2	0	1001
Timd2	5	1
Timm10	0	99
Timm10b	0	818
Timm17a	0	190
Timm17b	0	704
Timm21	0	43
Timm22	2	53
Timm23	0	20
Timm44	0	25
Timm50	0	480
Timm8a1	3	37
Timm8b	0	66
Timm9	0	802
Timmdc1	0	194
Timp1	1	1812
Timp3	1	828
Timp4	1	849
Tinagl1	1	1031
Tinf2	2	2854
Tiparp	0	26
Tipin	3	218
Tipinl1	2	5
Tiprl	0	1614
Tirap	2	69
Tjap1	4	34
Tjp1	1	1181
Tjp2	1	1475
Tk2	1	1300
Tkfc	1	11
Tkt	1	3036
Tlcd3a	1	2332
Tlcd4	4	26
Tle1	0	49
Tle2	0	26
Tle3	1	2703
Tle4	2	80
Tle5	4	28
Tlk1	0	1634
Tlk2	0	1061
Tll1	1	2144
Tln1	1	3112
Tln2	4	95
Tlnrd1	1	2282
Tlr4	1	2546
Tlr5	1	2119
Tlr6	1	438
Tlr7	1	1711
Tlr8	1	1897
Tlr9	1	1169
Tm2d1	0	803
Tm2d2	0	8
Tm2d3	3	1467
Tm4sf1	1	1467
Tm6sf1	1	865
Tm7sf2	2	2
Tm7sf3	1	1644
Tm9sf1	1	3694
Tm9sf2	3	2800
Tm9sf3	3	2298
Tm9sf4	3	2878
Tma16	2	381
Tma7	0	113
Tmbim1	3	921
Tmbim4	3	722
Tmbim6	0	33
Tmc8	2	110
Tmcc1	0	1441
Tmcc2	4	44
Tmco1	3	1825
Tmco3	0	4
Tmco4	1	643
Tmco6	3	229
Tmed1	4	7
Tmed10	0	1815
Tmed2	0	1602
Tmed3	1	1777
Tmed4	0	98
Tmed5	3	1501
Tmed7	3	1654
Tmed8	1	1798
Tmed9	1	2336
Tmeff2	1	511
Tmem101	0	56
Tmem104	1	651
Tmem106a	1	939
Tmem106b	3	273
Ccne2	3	1
Tmem106c	0	11
Tmem109	4	10
Tmem11	0	31
Tmem115	1	2710
Tmem116	0	5
Tmem117	0	442
Tmem120a	3	392
Tmem120b	0	94
Tmem123	2	286
Tmem126a	4	31
Tmem126b	4	1
Tmem127	1	2239
Tmem128	1	1953
Tmem129	1	748
Tmem131	0	529
Tmem131l	4	2
Tmem135	1	1989
Tmem140	3	192
Tmem141	4	4
Nubpl	4	1
Tmem143	4	51
Tmem144	1	9
Tmem147	0	59
Tmem14c	0	55
Tmem150a	0	159
Tmem154	1	703
Tmem158	3	769
Tmem159	2	64
Adck1	2	1
Crlf1	2	1
Tmem161a	4	5
Tmem161b	2	210
Tmem164	1	2280
Alkbh2	3	2
Tmem165	1	1061
Tmem167b	3	744
Tmem168	1	2952
Tmem17	0	168
Tmem170a	2	1835
Tmem170b	0	1250
Tmem175	2	2515
Tmem176a	1	2672
Tmem176b	1	2047
Tmem178a	0	130
Tmem179b	3	2810
Tmem18	2	90
Tmem181	1	1531
Tmem182	0	333
Tmem183a	2	400
Tmem184b	2	512
Tmem184c	0	431
Tmem185a	0	615
Tmem185b	3	1858
Tmem186	0	90
Tmem19	3	2371
Tmem192	3	70
Tmem196	4	1
Tmem198b	2	1118
Tmem199	0	24
Tmem201	0	55
Tmem203	3	593
Tmem204	1	857
Tmem205	0	92
Tmem208	3	6
Tmem209	3	1733
Tmem214	3	2453
Tmem216	3	44
Tmem219	3	986
Tmem220	0	26
Tmem222	3	589
Tmem223	3	4
Tmem229b	1	18
Tmem231	1	2493
Tmem233	4	112
Tmem234	0	294
Tmem237	3	196
Tmem238	0	68
Chmp4bl1	0	1
Tmem241	2	30
Tmem242	4	8
Tmem243	1	2356
Tmem245	2	1675
Tmem248	0	578
Tmem250	2	4
Tmem251	1	78
Tmem252	1	85
Tmem254	1	1653
Tmem255b	1	749
Tmem256	0	51
Tmem258b	3	3
Tmem259	0	2144
Tmem260	1	1369
Tmem263	4	7
Tmem268	2	142
Tmem30a	0	2424
Tmem33	1	2459
Tmem35b	2	199
Tmem38a	0	29
Tmem38b	0	1403
Tmem39a	1	3105
Tmem39b	1	1608
Tmem41a	0	1
Tmem41b	0	35
Tmem42	0	628
Tmem43	4	19
Tmem45al	1	810
Tmem45b	1	826
Tmem47	1	218
Tmem50a	3	2780
Tmem50b	4	19
Tmem51	1	375
Tmem52	0	1227
Tmem53	2	266
Tmem59	3	2707
Tmem60	0	872
Tmem62	0	1001
Tmem63a	2	1810
Tmem63b	0	327
Tmem64	0	124
Tmem65	4	4
Tmem68	2	1546
Tmem69	0	548
Tmem71	3	650
Tmem80	0	11
Tmem82	0	102
Tmem86a	3	1227
Tmem87a	3	2089
Tmem87b	1	2305
Tmem88	1	829
Tmem8b	4	16
Tmem9	3	221
Tmem94	2	14
Tmem97	3	822
Tmem98	4	3
Tmem9b	0	29
Tmf1	0	459
Tmod1	4	9
Tmod2	1	951
Tmod3	1	2217
Tmod4	4	18
Tmpo	4	19
Tmppe	1	2046
Tmprss11b	2	277
Tmsb10	1	2077
Tmtc1	0	210
Tmtc2	1	20
Tmtc3	1	1799
Tmtc4	4	62
Fhl3	4	1
Tmub1	0	912
Tmub2	3	2208
Tmx1	3	2048
Tmx2	3	97
Tmx3	3	2915
Tmx4	0	3
Tnc	1	134
Tnfaip1	0	656
Tnfaip2	1	29
Hs3st1	4	2
Tnfaip3	1	339
Tnfaip6	1	867
Tnfaip8	3	539
Tnfaip8l1	1	1080
Tnfaip8l2	1	1650
Tnfrsf11a	1	2417
Tnfrsf11b	1	677
Tnfrsf12a	1	348
Tnfrsf13b	0	768
Tnfrsf13c	2	94
Tnfrsf14	2	1440
Tnfrsf19	4	11
Tnfrsf1a	1	3015
Tnfrsf1b	1	3107
Tnfrsf21	2	33
Tnfrsf22	1	59
Tnfrsf26	2	2464
Tnfsf10	3	428
Tnfsf12	2	1678
Tnfsf13	1	2745
Tnfsf13b	1	2717
Tnik	4	13
Tnip1	3	1132
Tnip2	1	2218
Tnk2	4	18
Mtcl1	4	1
Tnks	0	1448
Tnks1bp1	1	2994
Tnks2	4	5
Tnnc1	4	44
Tnnc2	4	28
Tnni1	4	47
Tnni2	4	35
Tnnt1	4	42
Tnnt3	4	13
Tnpo1	2	1331
Tnpo2	2	1831
Tnpo3	0	2338
Tnrc18	1	397
Tnrc6a	0	2223
Tnrc6b	0	909
Tnrc6c	2	800
Tns1	0	319
Tns2	0	1454
Tns3	1	2495
Tob1	4	5
Tob2	0	211
Toe1	3	68
Togaram1	2	2079
Tollip	3	1525
Tom1	0	1132
Tom1l1	0	3
Tom1l2	0	7
Bbs1	0	2
Cyp27a1	0	1
Tomm20	0	271
Tomm22	0	420
Tomm34	2	4
Tomm40	0	1841
Tomm40l	4	2
Tomm5	0	49
Tomm7	0	17
Tomm70	0	1870
Top1	3	2291
Top1mt	1	4
Top2a	4	5
Top2b	2	2602
Top3a	3	1465
Top3b	2	1988
Topbp1	1	304
Topors	3	2224
Tor1a	1	3146
Tor1aip1	0	963
Tor1aip2	0	1989
Tor1b	2	2579
Tor2a	1	1770
Tor3a	4	29
Tor4a	1	2069
Tox	1	371
Tox2	0	6
Tox4	0	1656
Tp53	2	2166
Tp53bp1	0	379
Tp53bp2	0	9
Tp53i11	1	187
Tp53i13	1	1891
Tp53inp1	0	1956
Tp53inp2	4	134
Tp53rk	2	18
Tp63	0	604
Tpcn1	2	3
Tpd52	3	259
Tpd52l1	0	135
Tpgs1	0	1
Tpgs2	3	1428
Tpi1	4	132
Tpk1	2	247
Tpm1	4	105
Tpm2	4	10
Tpm3	4	45
Tpm4	1	2541
Tpmt	4	4
Tpp1	3	914
Tpp2	0	1854
Tppp	4	8
Insyn1	4	1
Tppp3	4	2
Tpr	2	1568
Tpra1	1	1955
Tprg1l	0	2240
Tprkb	0	908
Tprn	1	137
Tpsab1	1	1440
Tpsb2	1	1085
Tpst1	1	2492
Tpst2	4	2
Tpt1	0	1105
Tra2a	2	1638
Tra2b	2	3770
Trabd	0	486
Tradd	1	1819
Traf1	1	1717
Traf2	0	1145
Traf3ip1	1	7
Traf3ip2	1	1843
Traf3ip3	0	570
Traf4	0	526
Traf5	4	5
Tk1	4	1
Traf6	2	2330
Traf7	2	2432
Trafd1	2	1883
Trak1	4	61
Trak2	4	34
Tram1	1	3104
Tram2	2	1847
Trap1	0	51
Trappc1	0	1650
Trappc10	0	513
Trappc11	0	1505
Trappc12	3	1398
Trappc13	0	1633
Trappc14	2	182
Trappc2	0	829
Trappc2b	0	968
Trappc2l	0	843
Trappc3	1	918
Trappc4	1	2023
Trappc5	3	686
Trappc6b	0	1239
Trappc8	2	2735
Trappc9	0	928
Trarg1	1	1975
Trdmt1	1	9
Trdn	4	73
Trem1	1	691
Treml2	1	1066
Trerf1	1	1737
Trex1	0	968
Trib1	2	1
Trib2	4	3
Tril	1	2057
Trim11	2	2035
Trim13	2	57
Trim16	0	53
Trim2	1	1157
Trim21	3	1643
Trim23	0	968
Trim24	2	65
Trim25	1	2249
Trim26	2	1569
Trim27	3	2336
Trim28	2	2088
Trim3	0	748
Trim30c	2	377
Trim32	0	3
Trim33	2	1137
Trim34	1	1624
Trim35	4	133
Trim37	0	794
Trim39	2	401
Trim41	1	1612
Trim44	2	3019
Trim47	1	1317
Trim5	2	769
Trim54	0	142
Trim55	0	55
Trim56	1	2575
Trim59	1	233
Trim63	0	247
Trim65	2	204
Trim7	4	7
Trim72	4	8
Trim8	1	1233
Trio	2	10
Triobp	1	3038
Trip10	0	784
Trip11	2	936
Trip12	0	1429
Trip4	0	1055
Trip6	1	1666
Trir	3	1023
Trit1	3	1581
Trmo	3	832
Trmt1	0	1479
Trmt10a	3	807
Trmt10b	1	2039
Trmt10c	3	321
Trmt11	1	740
Trmt12	3	930
Trmt13	2	3156
Trmt1l	2	281
Trmt2a	1	2606
Trmt44	1	832
Trmt5	3	1035
Trmt6	0	2126
Trmt61a	1	1261
Trmu	2	1724
Trnau1ap	0	554
Trnt1	3	412
Trpc1	2	65
Trpc4ap	0	1308
Trpm2	1	327
Trpm3	2	55
Trpm4	0	34
Dnmbp	0	1
Trpm7	2	2467
Trps1	2	959
Trpt1	4	26
Trpv2	1	1902
Trpv4	1	894
Trrap	2	1516
Trub1	0	38
Trub2	4	1
Tsc1	0	1196
Tsc2	0	273
Tsc22d1	0	142
Tsc22d2	0	456
Tsc22d3	0	555
Tsc22d4	4	80
Tsen15	0	1043
Tsen2	3	201
Tsen34	3	22
Tsen54	1	35
Tsg101	0	1293
Tsga10	0	502
Tshr	1	158
Tshz1	2	942
Tshz2	1	2665
Tshz3	1	113
Tsku	1	2042
Tsn	2	223
Tsnax	0	1544
Tspan11	1	1121
Tspan12	3	76
Tspan13	0	1358
Tspan14	1	1593
Tspan15	0	1978
Tspan17	1	924
Tspan18	1	1156
Tspan2	1	1285
Tspan3	1	402
Tspan31	4	13
Tspan32	1	25
Tspan33	1	1
Tspan4	1	2316
Tspan5	2	1
Tspan6	1	2658
Tspan7	3	104
Tspan8	0	417
Tspan9	4	9
Tspo	1	868
Tspyl2	0	1083
Tsr1	3	1372
Tsr2	3	650
Tsr3	4	1
Tssc4	1	1848
Tst	4	2
Tstd1	1	2141
Tstd2	3	136
Tstd3	3	6
Ttbk2	0	169
Ttc1	0	1205
Ttc13	0	2662
Ttc14	2	2894
Ttc17	2	2283
Ttc19	4	5
Ttc21b	2	747
Ttc23	0	444
Ttc26	2	1514
Ttc27	0	305
Ttc28	2	7
Ttc3	2	14
Ttc30a	0	114
Ttc30b	0	74
Ttc33	0	119
Ttc37	2	2267
Ttc38	2	654
Ttc39b	4	1
Ttc4	3	512
Ttc5	3	2442
Ttc7a	4	12
Ttc7b	0	122
Ttc8	1	78
Ttc9c	0	2094
Ttf1	3	1233
Ttf2	1	6
Tti1	0	831
Tti2	3	21
Ttl	4	22
Ttll1	0	79
Ttll11	0	526
Ttll12	3	1337
Ttll4	3	399
Slc45a4	3	1
Ttll5	2	762
Ttll7	0	286
Ttn	4	5
Ttpal	1	1549
Ttr	5	17
Ttyh1	4	2
Ttyh2	4	14
Ttyh3	1	1829
Tuba1b	1	2063
Tuba1c	1	2697
Tuba4a	0	4
Tuba8	0	35
Tubb1	2	37
Tubb2a	1	2248
Tubb4b	3	1256
Tubb5	1	3331
Tubb6	3	1643
Tubd1	3	1
Tube1	3	44
Tubg1	0	1628
Tubgcp2	0	1666
Tubgcp3	1	2588
Tubgcp4	1	2816
Tubgcp5	3	573
Tubgcp6	2	806
Tufm	0	376
Tuft1	1	37
Tug1	2	1358
Tulp3	2	1512
Tulp4	0	251
Tusc1	1	1
Tusc2	0	898
Tusc3	1	1240
Tut1	3	625
Tut4	2	1193
Tut7	2	2580
Tvp23b	2	1833
Twf1	1	2806
Twist1	1	116
Twnk	0	1050
Twsg1	1	1134
Txlna	1	2273
Txlnb	0	619
Txlng	0	1581
Txn1	0	1951
Txn2	0	26
Txndc11	1	2757
Txndc12	3	1709
Txndc15	0	1412
Txndc16	0	199
Txndc5	1	2292
Txndc9	3	1352
Txnip	2	83
Txnl1	0	1412
Txnl4b	3	58
Txnrd1	2	655
Txnrd2	4	14
Txnrd3	0	190
Tyk2	3	2316
Tymp	3	3
Tyms	1	2316
Tyrobp	1	1723
Tysnd1	4	12
Tyw1	3	2339
Tyw3	2	4
Tyw5	0	222
U2af1	3	1238
U2af1l4	3	165
U2af2	1	3641
U2surp	2	1122
Uaca	0	764
Uap1	1	1788
Uap1l1	1	2285
Uba1	0	1303
Uba2	3	1386
Uba3	0	1458
Uba5	3	426
Uba6	2	2984
Uba7	3	5
Ubac1	4	41
Ubac2	0	1645
Ubald1	0	365
Ubald2	4	4
Ubap1	0	2120
Ubap2	0	804
Ubap2l	0	1574
Ubash3b	1	2058
Ubb	3	150
Ubc	4	15
Ube2a	0	809
Ube2b	0	542
Ube2c	2	409
Ube2d1	4	16
Ube2d2	0	1109
Ube2d3	0	1289
Ube2e1	0	1195
Ube2e2	0	952
Ube2e3	4	10
Ube2f	0	212
Ube2g1	0	187
Ube2g2	0	683
Ube2h	3	550
Ube2i	0	2370
Ube2j1	0	2848
Ube2j2	0	1390
Ube2k	0	1421
Ube2l3	0	1368
Ube2l6	1	218
Ube2m	0	1315
Ube2n	0	777
Ube2o	0	577
Ube2q1	2	2440
Ube2q2	0	1454
Ube2ql1	4	17
Ube2r2	0	852
Ube2s	0	765
Ube2v1	0	1203
Ube2v2	0	997
Ube2w	1	1885
Ube2z	1	2705
Ube3a	0	409
Ube3b	4	32
Ube3c	0	6
Ube4a	0	1754
Ube4b	0	1255
Ubfd1	0	2017
Ubiad1	1	241
Ubl4a	4	97
Ubl5	0	21
Ubl7	0	1148
Ublcp1	1	1634
Ubn1	1	536
Ubn2	0	361
Ubox5	0	1466
Ubp1	2	1406
Ubqln1	0	2380
Ubqln2	0	995
Ubqln4	0	969
Ubr1	2	841
Ubr2	0	141
Ubr3	0	1245
Ubr4	0	474
Ubr5	0	313
Ubr7	1	2095
Ubtd1	0	23
Ubtd2	4	6
Ubtf	1	1753
Ubxn1	0	54
Ubxn2a	0	812
Ubxn2b	1	97
Ubxn4	0	2087
Ubxn6	0	1627
Ubxn8	3	1766
Uchl1	0	127
Uchl3	0	674
Uchl5	0	169
Uck1	3	2281
Uck2	3	397
Uckl1	0	1001
Ucp2	1	84
Ucp3	4	5
Pdk4	4	1
Uevld	2	1141
Ufc1	0	382
Ufd1	0	1783
Ufl1	0	2036
Ufsp2	3	754
Ugcg	1	2724
Ugdh	1	2884
Uggt1	2	3142
Ugp2	0	7
Ugt1a3	1	1475
Uhmk1	2	147
Uhrf1	0	28
Uhrf1bp1	2	4
Uhrf1bp1l	3	2895
Uhrf2	2	2884
Uimc1	0	1566
Ulk1	4	10
Mavs	4	1
Ulk2	4	25
Ulk3	2	1192
Umps	2	3105
Unc119	1	1
Unc13b	1	942
Unc45a	1	2589
Unc45b	0	1029
Unc50	3	2453
Unc5b	1	608
Unc93b1	1	2894
Ung	3	851
Unk	2	2190
Unkl	2	2185
Upf1	2	379
Upf2	0	917
Upf3a	1	244
Upf3b	0	443
Upp1	3	1040
Uprt	0	2256
Uqcc1	0	19
Uqcc3	0	4
Uqcr10	4	23
Uqcrb	4	44
Uqcrc1	4	52
Uqcrc2	4	61
Uqcrfs1	4	29
Uqcrh	4	4
Uqcrq	4	17
Urb1	2	1939
Urb2	2	124
Urgcp	0	127
Uri1	0	1000
Urod	0	5
Uros	0	6
Usb1	3	1988
Use1	0	1247
Usf2	0	1261
Usf3	0	251
Ush1c	4	2
Ushbp1	1	437
Uso1	0	1051
Usp1	3	1654
Usp10	2	289
Usp11	0	1218
Usp12	3	908
Usp13	0	536
Usp14	0	2087
Usp15	0	691
Usp16	0	1546
Usp18	1	59
Usp19	4	31
Usp2	0	75
Usp20	2	465
Usp21	0	1003
Usp22	1	2502
Usp24	0	565
Usp25	0	1197
Usp28	0	91
Usp3	0	1502
Usp30	1	1624
Usp31	0	568
Usp32	3	919
Usp33	2	1939
Usp34	2	713
Usp36	2	130
Usp37	2	2303
Usp38	2	31
Usp39	0	1925
Usp4	0	1266
Usp40	2	586
Usp42	2	2093
Usp45	0	1570
Usp46	2	609
Usp47	0	261
Usp48	1	3025
Usp49	2	10
Usp5	0	1222
Usp53	3	751
Usp54	2	1642
Usp6nl	1	1894
Usp7	0	1002
Usp8	0	1870
Usp9x	4	44
Uspl1	2	418
Ust	1	1995
Utp11	1	946
Utp14a	3	2270
Utp14b	2	592
Utp15	1	3063
Utp18	0	2258
Utp20	2	1375
Utp23	1	830
Utp25	2	1815
Utp3	3	394
Utp4	0	1828
Utp6	1	3207
Utrn	1	2225
Uvrag	2	3146
Uvssa	2	327
Uxs1	1	440
Uxt	0	1269
Vac14	2	2954
Vamp1	4	11
Vamp2	2	1290
Vamp3	0	1092
Vamp4	0	905
Vamp7	3	1285
Vamp8	3	770
Vangl1	1	1715
Vapa	0	1231
Vapb	0	105
Vars1	0	888
Vash1	1	1352
Vash2	4	78
Vasn	4	14
Vasp	1	1145
Vat1	1	2996
Vav1	1	1851
Vav2	1	1907
Vav3	1	1334
Vcam1	1	1570
Vcan	1	1682
Vcl	0	15
Vcp	0	1502
Vcpip1	2	3069
Vcpkmt	2	118
Vdac1	0	7
Vdac2	0	584
Vdac3	0	270
Vegfa	4	15
Vegfb	0	10
Vegfc	1	758
Vegfd	1	1975
Vezf1	0	13
Vezt	0	1318
Vgll2	0	429
Vgll3	1	205
Vgll4	2	18
Vhl	2	1883
Vim	1	2896
Vipas39	2	197
Virma	1	2918
Vkorc1	2	1374
Vkorc1l1	0	223
Vldlr	4	3
Vmac	1	1644
Vmp1	3	1978
Vom1r19	2	5
AABR07002774.1	2	1
Vom1r23	2	178
Vom1r45	2	228
Vom2r6	2	175
Vopp1	1	2623
Vpreb3	2	160
Vps11	2	2344
Vps13a	2	296
Vps13b	2	2102
Vps13c	0	922
Vps13d	0	48
Vps16	2	2370
Vps18	1	1720
Vps25	1	1991
Vps26a	0	1149
Vps26b	0	1237
Vps26c	3	2781
Vps28	0	1327
Vps29	3	2282
Vps33a	0	1437
Vps33b	2	2275
Vps35	0	1826
Vps35l	2	3318
Vps36	0	90
Vps37a	2	1929
Vps37b	2	218
Vps37c	0	313
Vps39	3	613
Vps41	3	2791
Vps45	0	20
Vps4a	0	1595
Vps4b	3	2607
Vps50	3	684
Vps51	0	16
Vps52	0	2121
Vps53	0	1883
Vps54	2	3304
Vps72	0	1027
Vps8	2	1413
Vps9d1	4	85
Vrk1	1	1959
Vrk2	3	33
Vrk3	3	926
Vsig10	0	17
Vsig10l	1	77
Vsir	1	2973
Vstm4	4	24
Vta1	0	1825
Vtcn1	0	135
Vti1a	0	1840
Vti1b	0	100
Vtn	1	9
Vwa1	3	968
Vwa3b	4	1
Vwa5a	1	2014
Vwa7	0	10
Vwa8	0	953
Vwf	1	656
Wac	0	1114
Wapl	3	1398
Wars1	3	1671
Wars2	2	17
Was	1	2553
Wasf2	1	3154
Washc1	0	757
Washc2c	3	2626
Washc3	0	219
Washc4	3	2746
Washc5	0	1615
Wasl	2	2955
Wbp1	0	258
Wbp11	2	1795
Wbp1l	0	1086
Wbp2	0	1269
Wbp4	0	998
Wdcp	2	38
Wdfy1	0	608
Wdfy2	2	1544
Wdfy3	2	246
Wdfy4	1	1970
Wdpcp	2	2284
Wdr1	1	139
Wdr11	3	2826
Wdr12	3	780
Wdr18	0	1061
Wdr20	2	1813
Wdr24	0	453
Wdr25	3	52
Wdr26	2	838
Wdr3	3	951
Wdr31	0	58
Wdr35	0	656
Wdr36	2	2430
Wdr37	2	23
Wdr4	0	2198
Wdr41	0	672
Wdr43	0	2524
Wdr44	2	110
Wdr45	0	1400
Wdr45b	2	1866
Wdr46	2	1438
Wdr47	2	1657
Wdr48	2	3219
Wdr5	3	892
Wdr53	3	1145
Wdr59	2	1505
Wdr5b	2	2650
Wdr6	2	118
Wdr61	3	1292
Wdr7	2	550
Wdr70	0	793
Wdr73	3	1492
Wdr74	1	1445
Wdr75	3	2929
Wdr77	0	1367
