	cluster	degree
Rasal3	1	30
Rasd1	0	185
Rasd2	0	1415
Rasgef1a	0	1196
Rasgef1b	0	1405
Rasgef1c	0	1404
Rasgrf1	0	749
Rasgrp1	0	1372
Rasgrp2	1	168
Rasgrp3	1	780
Rasgrp4	0	1025
Rasip1	0	287
Rasl10a	0	1406
Rasl10b	0	1077
Rasl11a	5	181
Col4a3	5	2
Rasl11b	0	713
Rasl12	3	2036
Rassf1	3	2897
Rassf2	3	1997
Rassf3	1	28
Rassf4	1	1519
Rassf5	0	554
Rassf7	0	588
Rassf8	3	3160
Rassf9	1	17
RatNP-3b	5	84
Raver1	2	322
Raver2	0	1465
Rb1	3	3033
Rb1cc1	2	178
Rbak	2	2282
Rbbp4	4	1393
Rbbp5	2	2803
Rbbp6	2	1470
Rbbp7	2	212
Rbbp8	5	19
Rbbp9	1	97
Rbck1	0	11
Rbfa	4	235
Rbfox1	0	1139
Rbfox2	0	526
Rbfox3	2	839
Rbis	0	1
Rbks	1	500
Rbl1	3	784
Rbl2	2	1342
Rbm10	2	734
Rbm11	0	137
Rbm12b	2	486
Rbm14	3	3276
Rbm15	2	1474
Rbm15b	0	39
Rbm17	4	1226
Rbm18	4	306
Rbm19	2	1231
Rbm20	5	455
Rbm22	2	2144
Rbm24	0	1196
Rbm25	2	181
Rbm26	2	953
Rbm27	2	935
Rbm28	2	1096
Rbm3	3	388
Rbm33	5	530
Rbm34	0	609
Rbm38	3	569
Rbm39	2	353
Rbm41	2	2191
Rbm42	4	1094
Rbm45	2	192
Rbm46	1	330
Rbm47	1	9
Rbm48	3	2046
Rbm4b	3	2367
Rbm5	2	369
Rbm6	2	927
Rbm7	3	1791
Rbm8a	3	2135
Rbms1	1	688
Rbms2	1	1072
Rbms3	1	997
Rbmx	2	772
Rbmx2	3	2598
Rbmxl1	2	1908
Rbp1	1	45
Inmt	1	1
Rbp4	1	30
Rbpj	2	2888
Rbpjl	5	62
Rbpms	5	119
Rbpms2	0	281
Rbsn	2	885
Rbx1	3	1780
Rc3h1	2	2975
Rc3h2	2	390
Rcan1	0	199
Rcan2	1	219
Rcan3	3	3478
Rcbtb1	1	2446
Rcbtb2	3	1506
Rcc1	3	3330
Rcc1l	4	283
Rcc2	4	564
Rccd1	2	153
Rce1	3	1439
Rchy1	3	727
Rcn1	0	1445
Rcn2	1	870
Rcn3	4	531
Rcor1	2	458
Rcor2	0	1559
Rcor3	3	2402
Rcsd1	1	52
Rd3l	3	1242
Rdh10	4	3
Rdh11	4	205
Rdh13	2	29
Rdh14	4	1030
Rdh16	1	57
Rdm1	1	112
Rdx	1	2236
Reck	0	31
Recql	1	1766
Recql5	0	213
Reep1	0	897
Reep2	2	2071
Reep3	1	1161
Reep4	3	2026
Reep5	4	322
Reep6	0	734
Rel	2	119
Rela	1	2263
Relb	1	101
Relch	2	569
Rell1	1	540
Rell2	4	270
Reln	3	3070
Relt	3	2057
Rem1	1	3
Rem2	3	1220
Renbp	1	971
Repin1	2	868
Reps1	3	2078
Reps2	2	479
Rer1	3	2158
Rere	3	2105
Rerg	0	552
Resf1	2	1737
Resp18	1	1275
Rest	1	382
Ret	3	2832
Retreg2	0	88
Retreg3	3	3025
Retsat	1	530
Rev1	3	1769
Rev3l	2	850
Rex1bd	0	272
Rex2	3	1294
Rexo1	0	535
Rexo2	4	6
Rfc1	2	2964
Rfc2	2	1
Rfc3	3	2137
Rfc4	3	1188
Rfc5	3	390
Rfesd	2	1687
Rflna	0	5
Rflnb	3	2562
Rft1	3	113
Rftn1	1	82
Mcub	1	1
Rftn2	1	144
Rfwd3	3	2907
Rfx1	2	77
Rfx2	1	68
Rfx3	0	573
Rfx4	1	288
Rfx5	1	2769
Rfx7	2	2831
Rfx8	5	235
Rfxank	3	1262
Rfxap	4	2745
Rgcc	0	1120
RGD1304567	4	625
RGD1304587	2	25
RGD1304622	1	49
RGD1304624	3	151
RGD1304694	1	347
RGD1304728	0	368
RGD1304884	2	1368
RGD1305014	2	3032
RGD1305110	2	99
RGD1305178	2	191
RGD1305350	4	415
RGD1305464	3	3230
RGD1305713	0	91
RGD1305938	2	1211
RGD1306063	1	5
RGD1306227	3	2683
RGD1306271	0	1246
RGD1306474	5	183
RGD1306502	2	543
RGD1306556	0	1601
RGD1306746	2	2318
RGD1306941	0	13
RGD1307100	2	435
RGD1307443	0	1163
RGD1307461	3	2830
RGD1307554	2	2421
RGD1307621	3	2451
RGD1307929	0	1282
RGD1307947	2	3077
RGD1308147	4	185
RGD1308430	3	334
RGD1308544	0	1198
RGD1308601	2	3004
RGD1308706	3	2080
RGD1309036	0	768
RGD1309104	5	457
RGD1309489	0	34
RGD1309534	1	484
RGD1309540	0	395
RGD1309748	4	133
RGD1309779	3	2442
RGD1310352	3	1311
RGD1310429	2	694
RGD1310507	1	3
RGD1310553	3	3000
RGD1310587	1	13
RGD1310852	4	174
RGD1310951	3	1753
RGD1311084	0	1098
RGD1311164	2	998
RGD1311345	2	2186
RGD1311517	2	25
RGD1311595	3	1247
RGD1311703	3	678
RGD1311739	0	594
RGD1311744	1	3
RGD1311745	3	726
RGD1311847	3	2317
RGD1311899	4	240
RGD1311946	2	638
RGD1359108	3	2781
RGD1359158	3	1406
RGD1359508	1	497
RGD1359634	0	704
RGD1559441	0	91
RGD1559747	1	164
RGD1559896	1	215
RGD1560010	3	2077
RGD1560065	3	64
RGD1560212	4	928
RGD1560289	5	54
RGD1560303	5	282
RGD1560436	3	878
RGD1560718	5	294
RGD1560854	2	197
RGD1560883	0	149
RGD1561102	3	5
RGD1561149	0	1338
RGD1561157	1	41
RGD1561277	2	661
RGD1561413	3	2451
RGD1561440	0	1420
RGD1561671	4	28
RGD1561796	4	2
RGD1562029	3	2321
RGD1562218	2	26
RGD1562339	0	675
RGD1562402	5	5
RGD1562608	3	1127
RGD1562726	0	6
RGD1563072	4	366
RGD1563231	1	3
RGD1563263	2	323
RGD1563285	5	212
RGD1563334	5	4
RGD1563354	0	931
RGD1563400	5	15
RGD1563405	5	130
RGD1563601	4	4
RGD1563888	1	1011
RGD1563917	5	125
RGD1563941	1	9
RGD1564053	0	1366
RGD1564171	2	18
RGD1564409	5	201
RGD1564664	4	17
RGD1564804	0	46
RGD1564937	5	191
RGD1564941	5	434
RGD1565059	0	77
RGD1565158	0	689
RGD1565166	0	73
RGD1565212	5	353
RGD1565222	1	52
RGD1565355	1	27
RGD1565622	0	134
RGD1565685	3	3448
RGD1565784	4	147
Czib	4	1
RGD1566085	2	116
RGD1566099	3	11
RGD1566134	5	79
RGD1566265	0	835
RGD1566359	3	2679
RGD1566373	3	358
RGD1566386	2	1958
RGD1597339	3	1391
RGD621098	2	1325
RGD735065	4	680
Rgl1	0	1594
Rgl2	2	130
Rgma	2	14
Rgmb	2	860
Rgp1	1	42
Rgs1	1	13
Rgs10	0	104
Rgs12	0	1570
Rgs14	0	1319
Rgs16	0	77
Rgs17	0	360
Rgs19	0	1310
Rgs2	0	393
Rgs20	0	214
Rgs22	1	5
Rgs3	3	2962
Rgs4	0	1277
Rgs5	1	45
Rgs6	0	395
Rgs7	2	101
Rgs7bp	0	1033
Rgs8	3	3177
Rgs9	2	3
Rhbdd1	1	2423
Rhbdd2	0	838
Rhbdd3	4	238
Rhbdf1	3	2494
Rhbdf2	1	156
Rhbdl1	4	73
Rhbdl3	1	180
Rhbg	5	90
Rhd	1	26
Rheb	4	392
Rhebl1	0	2
Rhno1	4	150
Rhoa	4	1404
Rhobtb1	1	3
Rhobtb2	0	1569
Rhobtb3	1	687
Rhoc	1	535
Rhod	3	776
Rhof	0	540
Rhog	1	1024
Rhoh	5	211
Rhoj	3	1252
Rhot2	2	6
Rhou	1	962
Rhov	4	305
Rhpn1	1	28
Mfap2	1	1
Rhpn2	1	978
Ribc1	1	409
Ric1	3	2897
Ric3	2	2274
Ric8a	0	24
Ric8b	2	158
Rictor	2	2550
Rida	3	1878
Rif1	3	3411
Riiad1	0	941
Rilp	5	11
Rilpl1	0	1465
Rilpl2	0	154
Rimbp2	0	1290
Rimbp3	0	802
Rimkla	1	1013
Rimklb	1	178
Rims1	0	81
Rims2	3	1337
Rims3	0	24
Rims4	0	204
Rin1	0	1358
Rin2	1	168
Rin3	1	239
Ring1	3	1128
Rinl	2	77
Rint1	1	1502
Riok1	2	1389
Riok2	3	2572
Riok3	2	1501
Riox1	0	334
Riox2	0	262
Dus4l	0	1
Ripk1	2	1016
Ripk2	5	24
Ripor1	0	1537
Ripor2	0	1568
Ripply2	3	882
Rit1	3	1649
Rit2	3	1760
Rita1	0	1061
Rlbp1	1	105
Rlf	2	1853
Rln1	0	1243
Rmc1	2	2243
Rmdn1	3	643
Rmdn2	3	343
Rmdn3	3	2649
Rmi1	3	2405
Rmnd1	2	5
Rmnd5a	3	3047
Rmnd5b	0	359
Rnase4	0	387
Rnase6	5	20
Rnaseh1	2	625
Rnaseh2a	4	89
Rnaseh2b	3	679
Rnasek	4	108
Rnasel	0	535
Rnaset2	1	313
Rnd2	1	777
Rnd3	0	222
Rnf10	0	1251
Rnf103	3	2525
Rnf111	2	404
Rnf112	2	416
Rnf113a1	4	1
Rnf113a2	3	2275
Rnf114	1	2
Rnf115	2	1867
Rnf11l1	0	709
Rnf121	3	2135
Rnf122	3	2517
Rnf123	2	286
Rnf125	1	1185
Rnf126	0	1208
Rnf128	4	405
Rnf13	1	1500
Rnf135	3	3169
Rnf139	4	26
Rnf14	0	720
rnf141	1	696
Rnf144a	1	21
Rnf144b	0	7
Rnf145	2	2245
Rnf146	4	1460
Rnf149	4	7
Rnf150	0	1406
Rnf152	3	3156
Rnf157	0	509
Rnf165	0	1357
Rnf166	3	570
Rnf167	2	1979
Rnf168	2	1929
Rnf169	2	690
Rnf170	1	149
Rnf180	2	5
Rnf181	4	1628
Rnf182	3	2982
Rnf185	2	925
Rnf187	4	621
Rnf19a	2	448
Rnf19b	3	2421
Rnf2	2	230
Rnf20	2	1083
Rnf207	3	493
Rnf208	0	413
Rnf213	1	199
Rnf214	0	182
Rnf215	3	2138
Rnf216	2	2365
Rnf217	0	1517
Rnf220	4	48
Rnf225	5	188
Rnf227	0	1597
Rnf24	0	885
Rnf25	4	143
Rnf31	2	833
Rnf34	4	2807
Rnf38	2	291
Rnf39	0	36
Rnf4	2	1500
Rnf40	2	815
Rnf41	2	389
Rnf43	1	1809
Rnf44	0	1403
Rnf5	5	6
Rnf6	2	1059
Rnf7	3	663
Rnf8	4	2589
Rnft1	1	33
Rnft2	0	749
Rngtt	2	1044
Rnh1	3	1999
Rnls	1	48
Rnmt	4	1493
Rnpc3	2	351
Rnpep	4	479
Rnpepl1	1	1229
Rnps1	2	969
Ro60	3	3016
Robo1	0	1048
Robo2	0	1533
Robo3	0	622
Robo4	1	2
Rock1	5	230
Rock2	0	394
Rogdi	4	302
Rom1	1	387
Romo1	4	213
Ror1	1	415
Ror2	1	3
Rora	3	3210
Rorb	0	1284
Rorc	3	2366
Rp2	3	2276
Rp9	3	2325
Rpa1	3	3429
Rpa2	3	3037
Rpa3	3	925
Rpain	3	310
Rpap1	2	1211
Rpap2	2	331
Rpap3	2	892
Rpe	3	548
Rpe65	1	1378
Rpf1	3	2164
Rpf2	0	5
Rpgr	1	101
Rpgrip1	5	52
Rpgrip1l	0	357
Rph3a	0	27
Rph3al	3	1603
Rpia	3	2797
Rpl10a	4	188
Rpl10l	1	15
Rpl11	1	41
Rpl12	3	13
Rpl12-ps1	5	162
Rpl13	4	47
Rpl14	3	324
Rpl15	4	17
Rpl17	1	5
Rpl18	3	2023
Rpl19	3	414
Rpl21	1	20
Rpl22	3	1756
Rpl22l1	1	56
Rpl23	1	25
Rpl23a	1	90
Rpl24	3	646
Rpl26	1	58
Rpl27	3	670
Rpl28	1	47
Rpl18a	1	2
Rpl3	4	860
Rpl30	3	49
Rpl31l4	1	11
Rpl32	1	59
Rpl34	3	712
Rpl35	4	13
Rpl35a	3	95
Rpl35al1	2	2
Rpl36a	1	69
Rpl37	1	43
Rpl39	4	62
Rpl4	3	438
Rpl5	4	25
Rpl6	1	129
Rpl7a	4	270
Rpl7l1	3	2631
Rpl8	3	1638
Rpl9	1	28
Rplp0	1	100
AABR07040624.1	1	1
Rplp1	1	20
Rplp2	4	35
Rpn1	4	58
Rpn2	4	1310
Rpp14	3	701
Rpp21	1	8
Rpp25	0	362
Rpp25l	3	1784
Rpp30	3	2707
Rpp38	2	663
Rpp40	3	1008
Rprd1a	0	406
Rprd1b	3	3383
Rprd2	2	1648
Rprm	0	1369
Rprml	0	1204
Rps10	3	76
Rps10l1	4	4
Rps11	4	43
Rps12	1	42
Rps13	3	444
Rps14	1	133
Rps15	1	9
Rps15a	1	99
Rps16	1	59
Rps17	1	49
Rps18	1	70
Rps18l1	1	44
Rps19	1	35
Rps19bp1	4	208
Rps20	1	95
Rps21	4	8
AABR07064980.1	4	1
Rps23	1	93
Rps24	1	64
Rps25	1	33
Rps27	4	7
Rps27a	3	39
Rps27a-ps1	1	44
Rps27l	1	411
Rps28	4	32
Rps29	1	2
Rpl31	1	1
Rps3	3	180
Rps3a	3	114
Rps4x	1	58
Rps5	1	748
Rps6	3	1108
Rps6ka1	3	3048
Rps6ka2	0	1637
Rps6ka3	0	736
Rps6ka4	0	52
Rps6ka5	2	936
Rps6ka6	1	537
Rps6kb1	2	1731
Rps6kb2	2	65
Rps6kc1	0	1412
Rps8	4	93
Rps9	4	60
Rpsa	1	332
Rptor	2	1251
Rpusd1	4	626
Rpusd2	2	2515
Rpusd3	0	41
Rpusd4	3	661
Rrad	1	5
Rraga	2	1845
RragB	4	1851
Rragc	4	748
Rragd	2	359
Rras	1	4
Rras2	0	509
Rrbp1	1	632
Rreb1	0	148
Rrm1	3	3254
Rrm2	1	22
Rrm2b	0	622
Rrn3	3	2739
Rrnad1	2	958
Rrp1	4	1110
Rrp12	2	508
Rrp15	4	175
Rrp1b	2	452
Rrp36	4	1128
Rrp7a	0	144
Rrp8	2	907
Rrp9	0	16
Rrs1	4	1263
Rsad1	2	560
Rsad2	1	13
Rsbn1	3	3064
Rsbn1l	3	3089
Rsf1	2	302
Rsl1d1	4	515
Rsl24d1	4	1538
Rsph1	0	4
Rsph10b	0	20
Rsph3	4	10
Rsph4a	1	30
Rsph6a	1	3
Rspo1	5	32
Rspo2	0	1189
Rspo3	0	1374
Rspo4	3	1983
Rspry1	3	2679
Rsrc1	2	2685
Rsrc2	2	398
Rsrp1	2	144
Rsu1	1	473
Cradd	1	2
RT1-Ba	1	41
RT1-Bb	1	55
RT1-CE1	1	9
RT1-CE11	1	34
RT1-CE14	1	96
RT1-CE16	1	201
RT1-CE2	1	83
RT1-Da	1	56
RT1-Db1	1	39
RT1-Db2	1	8
RT1-DMa	1	12
RT1-DMb	1	96
RT1-DOa	0	1371
RT1-DOb	5	16
RT1-M2	5	84
RT1-M3-1	4	72
RT1-M6-2	0	898
RT1-N2	4	2
RT1-N3	4	15
RT1-S3	1	15
RT1-T24-1	4	2
RT1-T24-4	1	50
Rtbdn	5	179
Rtca	3	2956
Rtcb	4	1547
Rtel1	2	9
Rtf1	2	632
Rtfdc1	4	1971
Rtkn	0	139
Rtl4	0	107
Rtl6	0	1652
Rtl8a	4	734
Rtn1	0	555
Rtn2	0	1116
Rtn3	0	1097
Rtn4	4	232
Rtn4ip1	4	3
Rtn4r	0	409
Rtn4rl1	0	932
Rtn4rl2	0	1211
Rtp4	1	51
Rtraf	3	2307
Rttn	3	2226
Rubcn	0	166
Rufy1	2	3343
Rufy2	5	189
Rufy3	2	2464
Rundc1	4	282
Rundc3a	0	1258
Rundc3b	3	2396
Runx1	1	66
Runx1t1	0	201
Runx2	0	792
Rusc1	4	149
Rusc2	4	248
Rusf1	2	443
Ruvbl1	4	524
Ruvbl2	3	1659
Rwdd1	3	1351
Rwdd2b	2	17
Rwdd3	0	1
Rwdd4	2	198
Rxfp1	5	469
Rxfp3	0	416
Rxra	1	249
Rxrb	4	930
Rxrg	0	650
Rxylt1	3	1638
Rybp	2	1338
Ryk	3	2462
Ryr1	3	1217
Ryr2	2	282
S100a1	1	303
S100a10	1	13
S100a11	1	36
S100a16	1	201
S100a4	1	11
S100a6	1	73
S100a8	1	2
S100a9	1	2
S100b	1	206
S100pbp	2	66
S1pr1	5	24
S1pr2	1	118
S1pr3	0	118
S1pr5	1	1124
Sac3d1	4	234
Sacm1l	1	2675
Sacs	0	233
Sae1	4	478
Safb	2	592
Safb2	2	110
Sall1	1	89
Sall2	3	3392
Sall3	1	84
Samd1	5	164
Samd10	2	1935
Samd11	1	4
Samd12	2	2737
Samd14	3	2511
Samd15	5	3
Samd4a	1	1263
Samd4b	0	1289
Samd5	0	1141
Samd8	2	943
Samd9	0	1579
Samhd1	2	845
Samm50	4	584
Sap130	0	267
Sap18	4	429
Sap25	5	131
Sap30	3	1952
Sap30bp	2	2279
Sap30l	1	156
Sapcd1	1	89
Sapcd2	1	31
Sar1a	4	622
Sar1b	3	738
Saraf	4	354
Sardh	1	26
Sarm1	2	266
Sarnp	5	154
Sars1	4	1020
Sars2	2	471
Sart1	4	653
Sart3	2	570
Sash1	1	438
Sash3	1	59
Sass6	3	2715
Sat1	0	78
Sat2	3	1397
Satb1	0	659
Satb2	0	1365
Sav1	3	1148
Sbds	1	130
Sbf1	0	126
Sbf2	5	417
Sbk1	3	1860
Sbno1	0	386
Sbno2	2	352
Sbsn	2	80
Sc5d	1	496
Scaf1	0	1371
Scaf11	2	3180
Scaf4	2	865
Scaf8	2	1748
Scai	0	614
Scamp1	2	1535
Scamp2	1	319
Scamp4	4	283
Scamp5	0	966
Scand1	4	6
Scap	0	1023
Scaper	3	2947
Scara3	4	9
Scara5	1	262
Scarb1	0	35
Scarb2	1	20
Scarf1	1	24
Scarf2	1	56
Sccpdh	4	115
Scd	1	8
Scd2	1	539
Scd3	1	177
Scfd1	3	3022
Scfd2	0	454
Scg2	1	307
Scg5	4	114
Scgb1c1	3	158
Scgn	0	330
Schip1	3	1748
Scimp	5	4
Sclt1	3	466
Scly	3	2123
Scmh1	5	323
Scml4	5	303
Scn1a	4	321
Scn1b	3	881
Scn2a	2	417
Scn2b	2	2106
Scn3a	0	1293
Scn3b	0	1563
Scn4b	1	366
Scn5a	0	1051
Scn8a	0	828
Scnm1	3	891
Sco1	3	2199
Sco2	4	448
Scoc	1	60
C1d	1	1
Scp2	1	14
Scpep1	4	37
Scrg1	0	6
Scrib	1	1527
Scrn1	2	2498
Scrn2	3	1903
Scrn3	2	1714
Scrt1	1	5
Scrt2	0	425
Scube1	0	1502
Scube2	0	1116
Scx	3	2132
Scyl1	2	945
Scyl2	2	236
Scyl3	2	3276
Sdad1	2	1947
Sdc1	3	2841
Sdc2	3	2824
Sdc3	1	268
Sdc4	1	264
Sdcbp	0	337
Sde2	2	2913
Sdf2	4	234
Sdf2l1	3	949
Sdf4	3	2415
Sdha	4	1435
Sdhaf1	4	149
Sdhaf2	3	1162
Sdhaf3	1	97
Sdhb	4	1428
Sdhc	1	1080
Sdhd	3	1907
Sdk1	0	1111
Sdk2	0	823
Sdr39u1	4	1054
Sdr42e1	0	532
Sdr9c7	5	301
Sdsl	1	78
Sec1	0	12
Sec11a	4	297
Sec11c	1	1092
Sec13	4	1402
Sec14l1	0	572
Sec14l2	0	1454
Sec14l4	2	290
Sec14l5	1	82
Sec16a	2	866
Sec16b	0	390
Sec22a	3	943
Sec22b	3	3053
Sec22c	0	274
Sec23a	0	396
Sec23b	1	725
Sec23ip	2	152
Sec24a	2	1468
Sec24b	2	2032
Sec24c	2	2013
Sec24d	1	278
Sec31a	2	1216
Sec61a1	3	2542
Sec61a2	0	70
Sec61b	4	478
Sec61g	3	857
Sec62	3	1958
Sec63	1	277
Secisbp2	2	2742
Secisbp2l	1	786
Sel1l	4	647
Sel1l3	3	1964
Sele	2	100
Selenbp1	1	2
Selenof	3	551
Selenoh	4	49
Selenoi	0	490
Selenok	4	86
Selenom	3	2107
Selenon	3	3364
Selenoo	3	2746
Selenop	1	822
Selenos	3	514
Selenot	3	2578
Selenov	0	693
Selplg	0	50
Sem1	3	39
Sema3a	0	637
Sema3b	0	310
Sema3c	0	807
Sema3d	0	625
Sema3e	4	481
Sema3f	2	1255
Sema3g	3	2681
Sema4a	0	104
Sema4b	0	61
Nsmce2	0	2
Sema4c	3	2642
Sema4d	3	3230
Sema4f	0	466
Sema4g	3	3048
Sema5a	0	1050
Sema5b	0	1250
Sema6a	1	277
Sema6b	0	1484
Sema6c	3	3181
Sema6d	1	1909
Sema7a	4	111
Senp1	2	1456
Senp2	0	639
Senp3	4	13
Senp6	2	2170
Senp7	3	3305
Senp8	5	230
Sephs1	3	3115
Sephs2	4	1027
Sepsecs	1	3238
Septin1	3	206
Septin10	1	112
Septin11	0	786
Septin2	1	682
Septin3	0	1384
Septin4	3	2464
Septin5	0	990
Septin6	3	1609
Septin7	0	36
Septin8	0	143
Septin9	0	1525
Serac1	2	667
Serbp1	2	779
Serf1	5	2
Serf2	3	853
Sergef	1	9
Serhl2	3	825
Serinc1	0	380
Serinc2	0	6
Serinc3	0	486
Serinc5	1	729
Serp1	4	77
Serp2	0	1253
Serpinb1a	1	435
Serpinb1b	1	499
Serpinb6a	1	473
Serpinb6b	1	2
Serpinb9	1	12
Serpind1	5	51
Serpine1	1	38
Serpine2	1	231
Serpinf1	0	138
Serping1	1	260
Serpinh1	4	86
Serpini1	0	230
Sertad1	4	55
Sertad2	2	119
Sertad3	2	268
Sertad4	2	86
Sertm1	0	1520
Sesn1	2	1211
Sesn2	4	246
Sesn3	5	68
Sestd1	0	692
Set	4	916
Setbp1	3	1466
Setd1a	2	1183
Setd1b	2	871
Setd2	2	3106
Setd3	3	2072
Setd4	2	1059
Setd5	2	286
Setd6	0	200
Setd7	2	255
Setdb1	2	2604
Setdb2	3	1638
Setx	0	434
Sez6	2	172
Sez6l	2	456
Sez6l2	4	600
Sf1	2	2096
Sf3a1	2	828
Sf3a2	2	569
Sf3a3	2	804
Sf3b1	2	1551
Sf3b2	4	1223
Sf3b3	2	2557
Sf3b4	2	1694
Sf3b5	3	349
Sf3b6	3	690
Sfi1	2	4
Sfmbt1	2	3353
Sfn	3	340
Sfpq	2	439
Sfr1	3	807
Sfrp1	3	139
Sfrp2	0	614
Sfrp4	0	783
Sfswap	2	184
Sft2d1	1	33
Sft2d2	1	205
Sft2d3	3	116
Sfxn1	0	1447
Sfxn2	5	56
Sfxn3	2	831
Sfxn4	1	411
Sfxn5	3	18
Sgca	1	88
Sgcb	1	200
Sgcd	1	14
Sgce	1	5
Sgcz	0	1332
Sgf29	2	319
Sgip1	0	1283
Sgk1	1	614
Sgk2	1	660
Sgk3	1	560
Sgms1	2	2341
Sgms2	1	806
Sgpl1	1	124
Sgpp1	3	3148
Sgpp2	3	2903
Sgsh	1	141
Sgsm1	0	422
Sgsm2	0	1157
Sgsm3	0	461
Sgta	2	936
Sgtb	0	1559
Sh2b1	2	1054
Sh2b2	3	1783
Sh2b3	2	920
Sh2d1b2	0	3
Sh2d3c	2	1787
Sh2d4a	5	18
Sh2d5	0	1347
Sh3bgr	3	1754
Sh3bgrl	1	116
Sh3bgrl2	0	25
Sh3bp1	0	466
Sh3bp2	0	17
Sh3bp4	0	191
Sh3bp5l	4	2090
Sh3d19	1	123
Sh3d21	5	3
Sh3gl1	2	1207
Sh3gl2	2	2330
Sh3gl3	0	134
Sh3glb1	1	819
Sh3kbp1	0	1330
Sh3pxd2a	0	1515
Sh3pxd2b	1	46
Sh3rf1	0	1505
Sh3rf3	0	1317
Sh3tc1	1	1052
Sh3tc2	1	106
Sh3yl1	4	519
Shank1	0	993
Shank2	0	349
Shank3	0	695
Sharpin	2	2135
Shb	1	196
Shc1	1	149
Shc2	0	1480
Shc3	0	1158
Shc4	5	36
Shd	3	1541
She	1	52
Shf	3	2087
Shfl	2	423
Shh	3	2526
Shisa2	0	4
Shisa3	0	817
Shisa4	0	465
Shisa5	1	6
Shisa6	3	3169
Shisa7	0	1598
Shisa8	3	2449
Shisa9	0	353
Shisal1	0	427
Shkbp1	1	2
Shld1	2	324
Shld2	3	1902
Shld3	2	55
Shmt1	1	1
Shmt2	3	2463
Shoc2	2	68
Eef1e1	2	1
Shox2	1	291
Shpk	1	79
Shprh	2	1677
Shq1	3	1581
Shroom1	0	1150
Shroom2	0	426
Shroom4	1	4
Foxq1	1	2
Shtn1	2	83
Siae	1	61
Siah1	2	317
Siah2	2	720
Siah3	2	1614
Sidt1	0	1248
Sidt2	0	206
Sigirr	1	13
Siglec5	5	27
Sigmar1	4	286
Sik1	1	49
Sik2	0	620
Sik3	2	862
Sike1	2	166
Sil1	4	611
Simc1	2	3050
Sin3a	2	2359
Sin3b	4	833
Sinhcaf	1	17
Sipa1	1	93
Sipa1l1	0	1521
Sipa1l2	1	1421
Sipa1l3	2	1527
Sirpa	0	438
Sirt1	3	3290
Sirt2	1	1141
Sirt3	0	32
Sirt4	3	1567
Sirt5	4	677
Sirt6	2	175
Sirt7	4	24
Siva1	3	935
Six3	5	24
Six4	3	2191
Six5	1	40
Ska2	2	29
Ska3	5	329
Skap1	1	26
Skap2	1	807
Ski	2	403
Skida1	0	80
Skil	0	1670
Skiv2l	4	192
Skor1	3	3295
Skor2	3	2684
Skp1	3	963
Skp2	2	788
Sla	3	1435
Sla2	2	66
Slain1	1	1422
Slain2	1	1297
Slamf8	1	34
Slbp	3	2031
Slc10a2	5	400
Slc10a3	4	46
Slc10a4	1	239
Slc10a5	2	917
Slc10a6	1	24
Slc10a7	3	2803
Slc11a1	1	88
Slc11a2	4	1919
Slc12a2	1	2256
Slc12a3	5	260
Slc12a4	3	2289
Slc12a5	4	551
Slc12a6	0	1344
Slc12a7	1	208
Slc12a9	4	51
Slc13a3	1	214
Slc13a4	1	141
Slc13a5	0	1133
Slc14a1	1	284
Slc15a1	1	34
Slc15a2	0	430
Slc15a3	1	10
Slc15a4	4	418
Slc16a1	1	1013
Slc16a10	1	1377
Slc16a11	4	391
Slc16a12	1	12
Slc16a13	3	2548
Slc16a14	0	264
Slc16a2	0	29
Slc16a3	1	5
Slc16a4	1	9
Slc16a6	3	3345
Slc16a7	0	1338
Slc17a6	1	1429
Slc17a7	0	1033
Slc17a8	5	112
Slc17a9	5	138
Slc18a1	5	21
Slc18a2	1	457
Slc18b1	3	2491
Slc19a1	3	2556
Slc19a2	2	135
Setmar	2	1
Slc19a3	1	1
Slc1a1	0	1692
Slc1a2	0	1301
Slc1a3	3	71
Slc1a4	0	473
Slc1a5	1	391
Slc1a6	3	2569
Slc20a1	2	2183
Slc20a2	1	2854
Slc22a12	5	253
Slc22a15	3	3033
Slc22a17	0	419
Slc22a18	1	1
Slc22a21	1	744
Slc22a23	1	122
Slc22a5	1	1316
Slc22a6	1	78
Slc22a8	1	56
Slc23a2	0	1112
Slc24a2	4	170
Slc24a3	2	336
Slc24a4	0	1376
Slc25a1	1	841
Slc25a10	1	91
Slc25a11	4	488
Slc25a12	4	768
Slc25a13	1	906
Slc25a14	0	714
Slc25a15	1	653
Slc25a17	1	2267
Slc25a18	3	38
Slc25a19	3	415
Slc25a20	1	225
Slc25a22	0	1012
Slc25a23	0	894
Slc25a24	1	224
Slc25a25	3	3339
Slc25a26	2	85
Slc25a27	2	397
Slc25a28	1	469
Slc25a29	4	102
Slc25a30	3	3343
Slc25a32	3	3002
Slc25a35	2	114
Slc25a36	2	294
Slc25a37	1	99
Slc25a38	3	1209
Slc25a39	1	953
Slc25a4	4	1329
Slc25a40	3	2527
Slc25a42	0	412
Slc25a44	2	302
Slc25a45	1	2
Slc25a46	4	217
Slc25a5	3	2517
Slc25a53	1	31
Slc26a1	0	442
Slc26a10	0	31
Slc26a11	3	2271
Slc26a2	3	2718
Slc26a6	2	547
